itemType,title,date,checkOutTimes,checkOutDuration
accd,Space oddity,2015/01/12,2,0
accd,Young Americans,2015/01/12,2,4
accd,Best of Bowie,2015/01/13,4,2
accd,Heroes,2015/01/13,2,2
accd,man who sold the world,2015/01/13,2,13
accd,Nothing has changed,2015/01/13,7,13.3333
accd,Reality,2015/01/13,2,1
accd,reality tour,2015/01/13,2,8
accd,Scary monsters,2015/01/13,2,13
accd,Stage,2015/01/13,2,8
accd,Station to station,2015/01/13,2,13
accd,Aladdin sane,2015/01/14,2,7
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/01/14,4,22
accd,ChangesBowie,2015/01/14,2,2
accd,Heathen,2015/01/14,4,4.5
accd,Hunky dory,2015/01/14,2,7
accd,Lets dance,2015/01/14,1,NULL
accd,Low,2015/01/14,1,NULL
accd,next day,2015/01/14,2,13
accd,Nothing has changed,2015/01/14,2,7
accd,Reality,2015/01/14,1,NULL
accd,Space oddity,2015/01/14,2,12
accd,Young Americans,2015/01/14,2,7
accd,Best of Bowie,2015/01/15,4,7
accd,Lodger,2015/01/15,2,6
accd,Nothing has changed,2015/01/15,4,11.5
accd,Hunky dory,2015/01/16,2,6
accd,Live Santa Monica 72,2015/01/16,2,9
accd,man who sold the world,2015/01/16,2,9
accd,Pinups,2015/01/16,2,9
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/01/16,2,6
accd,Young Americans,2015/01/16,2,9
accd,Aladdin sane,2015/01/17,2,7
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/01/17,2,7
accd,Diamond dogs,2015/01/17,3,7
accd,Heathen,2015/01/17,2,7
accd,Hunky dory,2015/01/17,3,7
accd,Live Santa Monica 72,2015/01/17,1,NULL
accd,Lodger,2015/01/17,2,10
accd,man who sold the world,2015/01/17,2,7
accd,Nothing has changed,2015/01/17,5,10.5
accd,Reality,2015/01/17,3,7
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/01/17,2,10
accd,Station to station,2015/01/17,4,21.5
accd,Nothing has changed,2015/01/18,2,17
accd,Reality,2015/01/18,2,7
accd,Space oddity,2015/01/18,1,NULL
accd,Heathen,2015/01/20,2,21
accd,Heroes,2015/01/20,2,11
accd,Lets dance,2015/01/20,2,11
accd,Live Santa Monica 72,2015/01/20,2,11
accd,Low,2015/01/20,2,11
accd,man who sold the world,2015/01/20,2,11
accd,Nothing has changed,2015/01/20,2,21
accd,Pinups,2015/01/20,2,6
accd,Space oddity,2015/01/20,2,11
accd,Young Americans,2015/01/20,4,8.5
accd,Best of Bowie,2015/01/21,2,1
accd,Diamond dogs,2015/01/21,2,5
accd,Hunky dory,2015/01/21,2,5
accd,man who sold the world,2015/01/21,2,5
accd,Heathen,2015/01/22,1,NULL
accd,Heroes,2015/01/22,2,1
accd,next day,2015/01/22,2,29
accd,Nothing has changed,2015/01/22,5,5
accd,Young Americans,2015/01/22,2,6
accd,Aladdin sane,2015/01/23,2,39
accd,Lets dance,2015/01/23,2,3
accd,Low,2015/01/23,2,3
accd,man who sold the world,2015/01/23,2,3
accd,Nothing has changed,2015/01/23,2,5
accd,Earthling,2015/01/24,2,1
accd,Heroes,2015/01/24,2,1
accd,Hunky dory,2015/01/24,2,1
accd,Live Santa Monica 72,2015/01/24,2,0
accd,Nothing has changed,2015/01/24,2,10
accd,Outside,2015/01/24,2,1
accd,reality tour,2015/01/24,4,11.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/01/24,2,11
accd,Young Americans,2015/01/24,2,8
accd,Diamond dogs,2015/01/25,2,10
accd,Heathen,2015/01/25,2,21
accd,Lodger,2015/01/25,1,NULL
accd,Low,2015/01/25,1,NULL
accd,Nothing has changed,2015/01/25,2,28
accd,Space oddity,2015/01/25,1,NULL
accd,Best of Bowie,2015/01/26,2,1
accd,ChangesBowie,2015/01/26,2,14
accd,Diamond dogs,2015/01/26,2,8
accd,Heathen,2015/01/26,2,8
accd,Heroes,2015/01/26,2,8
accd,Lets dance,2015/01/26,2,7
accd,Lodger,2015/01/26,2,7
accd,Reality,2015/01/26,2,1
accd,Space oddity,2015/01/26,2,17
accd,Station to station,2015/01/26,1,NULL
accd,Young Americans,2015/01/26,2,1
accd,Heathen,2015/01/27,1,NULL
accd,Heroes,2015/01/27,2,21
accd,Hunky dory,2015/01/27,2,21
accd,Nothing has changed,2015/01/27,2,21
accd,Reality,2015/01/27,3,1
accd,Best of Bowie,2015/01/28,4,16.5
accd,Diamond dogs,2015/01/28,2,1
accd,Hunky dory,2015/01/28,2,20
accd,Live Santa Monica 72,2015/01/28,2,12
accd,man who sold the world,2015/01/28,2,1
accd,Nothing has changed,2015/01/28,4,20.5
accd,Outside,2015/01/28,2,20
accd,Pinups,2015/01/28,2,1
accd,Reality,2015/01/28,1,0
accd,Young Americans,2015/01/28,2,1
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/01/29,2,7
accd,Diamond dogs,2015/01/29,2,5
accd,Lets dance,2015/01/29,1,NULL
accd,next day,2015/01/29,2,7
accd,Nothing has changed,2015/01/29,2,NULL
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/01/29,2,4
accd,Scary monsters,2015/01/29,2,1
accd,Station to station,2015/01/29,2,1
accd,Lodger,2015/01/30,2,1
accd,Low,2015/01/30,2,13
accd,man who sold the world,2015/01/30,2,4
accd,next day,2015/01/30,1,NULL
accd,Nothing has changed,2015/01/30,2,4
accd,Reality,2015/01/30,2,20
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/01/30,1,NULL
accd,Young Americans,2015/01/30,4,8.5
accd,Best of Bowie,2015/01/31,2,12
accd,next day,2015/01/31,1,NULL
accd,Nothing has changed,2015/01/31,2,7
accd,Pinups,2015/01/31,2,3
accd,Space oddity,2015/01/31,1,NULL
accd,Best of Bowie,2015/02/01,1,NULL
accd,Diamond dogs,2015/02/01,2,1
accd,Nothing has changed,2015/02/01,2,12
accd,Young Americans,2015/02/01,2,16
accd,next day,2015/02/02,2,0
accd,Nothing has changed,2015/02/02,2,19
accd,Reality,2015/02/02,2,10
accd,Hunky dory,2015/02/03,1,NULL
accd,Lets dance,2015/02/03,2,2
accd,Nothing has changed,2015/02/03,4,NULL
accd,Scary monsters,2015/02/03,2,2
accd,Young Americans,2015/02/03,1,NULL
accd,Aladdin sane,2015/02/04,6,3.6667
accd,Heroes,2015/02/04,3,20
accd,Lets dance,2015/02/04,2,5
accd,man who sold the world,2015/02/04,4,3.5
accd,next day,2015/02/04,2,2
accd,Pinups,2015/02/04,2,7
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/02/04,2,16
accd,Stage,2015/02/04,2,7
accd,Young Americans,2015/02/04,2,2
accd,Heathen,2015/02/05,1,NULL
accd,Low,2015/02/05,1,NULL
accd,man who sold the world,2015/02/05,1,NULL
accd,next day,2015/02/05,1,NULL
accd,Nothing has changed,2015/02/05,2,11
accd,Reality,2015/02/05,1,NULL
accd,Station to station,2015/02/05,1,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/02/06,2,5
accd,Heroes,2015/02/06,2,1
accd,man who sold the world,2015/02/06,2,5
accd,Diamond dogs,2015/02/07,2,NULL
accd,Live Santa Monica 72,2015/02/07,2,14
accd,Lodger,2015/02/07,1,NULL
accd,next day,2015/02/07,2,6
accd,Nothing has changed,2015/02/07,3,3
accd,Space oddity,2015/02/07,1,NULL
accd,Bowie the biography,2015/02/08,2,18
accd,Diamond dogs,2015/02/08,2,18
accd,Lodger,2015/02/08,2,6
accd,next day,2015/02/08,2,18
accd,Nothing has changed,2015/02/08,1,NULL
accd,Reality,2015/02/08,2,12
accd,Scary monsters,2015/02/08,2,6
accd,Best of Bowie,2015/02/09,2,20
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/02/09,2,15
accd,Lets dance,2015/02/09,2,1
accd,next day,2015/02/09,4,3
accd,Nothing has changed,2015/02/09,1,NULL
accd,Scary monsters,2015/02/09,2,39
accd,Young Americans,2015/02/09,2,1
accd,Heroes,2015/02/10,2,9
accd,Hunky dory,2015/02/10,2,2
accd,Reality,2015/02/10,1,NULL
accd,reality tour,2015/02/10,1,NULL
accd,Young Americans,2015/02/10,3,3
accd,Heathen,2015/02/11,1,NULL
accd,Lets dance,2015/02/11,1,NULL
accd,man who sold the world,2015/02/11,2,14
accd,Nothing has changed,2015/02/11,2,12
accd,Diamond dogs,2015/02/12,1,NULL
accd,Heathen,2015/02/12,2,10
accd,Hunky dory,2015/02/12,2,5
accd,Lets dance,2015/02/12,2,5
accd,Nothing has changed,2015/02/12,6,11.3333
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/02/12,2,13
accd,Station to station,2015/02/12,2,5
accd,Young Americans,2015/02/12,2,17
accd,man who sold the world,2015/02/13,4,4.5
accd,Nothing has changed,2015/02/13,2,4
accd,Aladdin sane,2015/02/14,2,21
accd,Diamond dogs,2015/02/14,2,1
accd,Earthling,2015/02/14,2,21
accd,Hunky dory,2015/02/14,2,6
accd,Live Santa Monica 72,2015/02/14,1,NULL
accd,Low,2015/02/14,2,3
accd,next day,2015/02/14,2,21
accd,Nothing has changed,2015/02/14,3,21
accd,Reality,2015/02/14,2,4
accd,Space oddity,2015/02/14,4,8.5
accd,Station to station,2015/02/14,2,6
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/02/15,2,40
accd,Heathen,2015/02/15,2,4
accd,Hunky dory,2015/02/15,1,NULL
accd,next day,2015/02/15,1,NULL
accd,Best of Bowie,2015/02/17,1,NULL
accd,Lets dance,2015/02/17,3,24
accd,Live Santa Monica 72,2015/02/17,2,8
accd,Low,2015/02/17,2,1
accd,man who sold the world,2015/02/17,3,24
accd,Pinups,2015/02/17,2,1
accd,Space oddity,2015/02/17,2,1
accd,Stage,2015/02/17,2,7
accd,next day,2015/02/18,4,18.5
accd,Diamond dogs,2015/02/19,2,5
accd,Lodger,2015/02/19,1,NULL
accd,Low,2015/02/19,2,11
accd,next day,2015/02/19,2,20
accd,Nothing has changed,2015/02/19,2,20
accd,Scary monsters,2015/02/19,1,NULL
accd,Space oddity,2015/02/19,2,11
accd,Young Americans,2015/02/19,2,4
accd,Hunky dory,2015/02/20,2,19
accd,Nothing has changed,2015/02/20,2,21
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/02/20,2,20
accd,Young Americans,2015/02/20,2,19
accd,Best of Bowie,2015/02/21,3,4
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/02/21,2,0
accd,Heathen,2015/02/21,2,1
accd,Hunky dory,2015/02/21,2,2
accd,Live Santa Monica 72,2015/02/21,2,42
accd,Nothing has changed,2015/02/21,3,7
accd,Pinups,2015/02/21,3,18
accd,Reality,2015/02/21,1,NULL
accd,Heroes,2015/02/22,1,NULL
accd,Lets dance,2015/02/22,1,NULL
accd,Reality,2015/02/22,4,17
accd,Heathen,2015/02/23,2,63
accd,Heroes,2015/02/23,2,22
accd,Lets dance,2015/02/23,2,13
accd,Low,2015/02/23,1,NULL
accd,Nothing has changed,2015/02/23,3,21
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/02/23,2,18
accd,Stage,2015/02/23,1,NULL
accd,Heathen,2015/02/24,2,8
accd,Hunky dory,2015/02/24,3,21
accd,Low,2015/02/24,2,21
accd,next day,2015/02/24,2,5
accd,Nothing has changed,2015/02/24,4,15
accd,Best of Bowie,2015/02/25,2,16
accd,Bowie the biography,2015/02/25,2,11
accd,reality tour,2015/02/25,2,15
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/02/25,2,3
accd,Scary monsters,2015/02/25,1,NULL
accd,Space oddity,2015/02/25,1,NULL
accd,Aladdin sane,2015/02/26,2,14
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/02/26,2,14
accd,Diamond dogs,2015/02/26,4,15
accd,Heathen,2015/02/26,4,8
accd,Heroes,2015/02/26,1,NULL
accd,Hunky dory,2015/02/26,2,5
accd,Low,2015/02/26,2,21
accd,man who sold the world,2015/02/26,2,14
accd,Nothing has changed,2015/02/26,1,NULL
accd,Outside,2015/02/26,2,14
accd,Pinups,2015/02/26,1,NULL
accd,Reality,2015/02/26,2,13
accd,Space oddity,2015/02/26,2,7
accd,Station to station,2015/02/26,1,NULL
accd,Young Americans,2015/02/26,2,28
accd,Hunky dory,2015/02/27,2,4
accd,Lodger,2015/02/27,2,6
accd,Nothing has changed,2015/02/27,3,5
accd,Aladdin sane,2015/02/28,1,NULL
accd,Best of Bowie,2015/02/28,1,NULL
accd,next day,2015/02/28,2,1
accd,Nothing has changed,2015/02/28,2,22
accd,Reality,2015/02/28,2,6
accd,Station to station,2015/02/28,1,NULL
accd,Hunky dory,2015/03/01,2,11
accd,Nothing has changed,2015/03/01,1,NULL
accd,Best of Bowie,2015/03/02,2,10
accd,Heroes,2015/03/02,2,10
accd,Live Santa Monica 72,2015/03/02,4,35
accd,Lodger,2015/03/02,2,1
accd,reality tour,2015/03/02,2,10
accd,Station to station,2015/03/02,2,8
accd,VH1 storytellers,2015/03/02,2,10
accd,Young Americans,2015/03/02,3,11
accd,Bowie the biography,2015/03/03,2,1
accd,Nothing has changed,2015/03/03,5,6
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/03/03,2,6
accd,Scary monsters,2015/03/03,2,15
accd,Heathen,2015/03/04,2,8
accd,Heroes,2015/03/04,2,21
accd,Hunky dory,2015/03/04,2,5
accd,Low,2015/03/04,2,5
accd,Nothing has changed,2015/03/04,5,7
accd,Reality,2015/03/04,2,6
accd,Stage,2015/03/04,2,8
accd,Young Americans,2015/03/04,2,3
accd,Low,2015/03/05,1,NULL
accd,Nothing has changed,2015/03/05,2,21
accd,Outside,2015/03/05,2,5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/03/05,2,3
accd,Space oddity,2015/03/05,2,4
accd,Aladdin sane,2015/03/06,1,NULL
accd,Best of Bowie,2015/03/06,2,3
accd,Diamond dogs,2015/03/06,2,1
accd,man who sold the world,2015/03/06,2,28
accd,Aladdin sane,2015/03/07,2,7
accd,Heroes,2015/03/07,2,3
accd,Nothing has changed,2015/03/07,3,13
accd,Station to station,2015/03/07,2,15
accd,Heroes,2015/03/08,2,1
accd,Best of Bowie,2015/03/09,1,NULL
accd,Heathen,2015/03/09,2,8
accd,Nothing has changed,2015/03/09,1,NULL
accd,Aladdin sane,2015/03/10,2,60
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/03/10,2,21
accd,Diamond dogs,2015/03/10,2,6
accd,Hunky dory,2015/03/10,2,6
accd,Lodger,2015/03/10,3,7
accd,man who sold the world,2015/03/10,2,6
accd,next day,2015/03/10,2,14
accd,Nothing has changed,2015/03/10,3,4
accd,Reality,2015/03/10,2,2
accd,Space oddity,2015/03/10,2,2
accd,Young Americans,2015/03/10,4,5
accd,Low,2015/03/11,1,NULL
accd,next day,2015/03/11,1,NULL
accd,reality tour,2015/03/11,2,1
accd,Diamond dogs,2015/03/12,2,7
accd,Earthling,2015/03/12,1,0
accd,Heroes,2015/03/12,2,1
accd,Lets dance,2015/03/12,1,0
accd,Lodger,2015/03/12,1,0
accd,next day,2015/03/12,2,6
accd,Nothing has changed,2015/03/12,5,4.5
accd,Outside,2015/03/12,2,7
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/03/12,1,NULL
accd,Aladdin sane,2015/03/13,1,NULL
accd,Heathen,2015/03/13,2,3
accd,Nothing has changed,2015/03/13,2,7
accd,Space oddity,2015/03/13,1,NULL
accd,Station to station,2015/03/13,1,NULL
accd,man who sold the world,2015/03/14,2,19
accd,Nothing has changed,2015/03/14,2,6
accd,Pinups,2015/03/14,2,6
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/03/14,2,2
accd,Space oddity,2015/03/14,2,6
accd,VH1 storytellers,2015/03/14,2,6
accd,Nothing has changed,2015/03/15,1,NULL
accd,Outside,2015/03/15,2,15
accd,Best of Bowie,2015/03/16,4,15.5
accd,Bowie the biography,2015/03/16,2,2
accd,Diamond dogs,2015/03/16,2,6
accd,Heathen,2015/03/16,2,10
accd,Space oddity,2015/03/16,2,7
accd,Best of Bowie,2015/03/17,2,21
accd,Hunky dory,2015/03/17,2,2
accd,Lodger,2015/03/17,2,2
accd,next day,2015/03/17,2,42
accd,Nothing has changed,2015/03/17,1,NULL
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/03/17,2,6
accd,Stage,2015/03/17,2,2
accd,Young Americans,2015/03/17,2,2
accd,Best of Bowie,2015/03/18,4,11
accd,Hunky dory,2015/03/18,2,29
accd,Lets dance,2015/03/18,1,NULL
accd,next day,2015/03/18,1,NULL
accd,Bowie the biography,2015/03/19,2,NULL
accd,Diamond dogs,2015/03/19,1,NULL
accd,Heroes,2015/03/19,2,10
accd,Hunky dory,2015/03/19,2,2
accd,Lets dance,2015/03/19,2,10
accd,next day,2015/03/19,2,20
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/03/19,4,10
accd,Young Americans,2015/03/19,1,NULL
accd,next day,2015/03/20,1,NULL
accd,Nothing has changed,2015/03/20,3,14
accd,Outside,2015/03/20,2,3
accd,Low,2015/03/21,2,9
accd,next day,2015/03/21,2,10
accd,Nothing has changed,2015/03/21,6,14
accd,man who sold the world,2015/03/22,1,NULL
accd,Pinups,2015/03/22,2,39
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/03/23,2,11
accd,Diamond dogs,2015/03/23,1,NULL
accd,Hunky dory,2015/03/23,5,3
accd,Lets dance,2015/03/23,2,3
accd,Low,2015/03/23,2,27
accd,Nothing has changed,2015/03/23,2,7
accd,reality tour,2015/03/23,2,3
accd,Scary monsters,2015/03/23,1,NULL
accd,Stage,2015/03/23,2,3
accd,VH1 storytellers,2015/03/23,2,2
accd,Heroes,2015/03/24,1,NULL
accd,Lets dance,2015/03/24,2,12
accd,man who sold the world,2015/03/24,1,NULL
accd,Nothing has changed,2015/03/24,4,20
accd,Earthling,2015/03/26,2,4
accd,Low,2015/03/26,2,2
accd,Scary monsters,2015/03/26,2,6
accd,Station to station,2015/03/26,1,NULL
accd,Hunky dory,2015/03/27,2,23
accd,man who sold the world,2015/03/27,1,NULL
accd,Diamond dogs,2015/03/28,2,14
accd,Heroes,2015/03/28,2,7
accd,Hunky dory,2015/03/28,2,32
accd,Space oddity,2015/03/28,1,NULL
accd,Station to station,2015/03/28,2,3
accd,Aladdin sane,2015/03/29,2,6
accd,Best of Bowie,2015/03/29,1,NULL
accd,Heathen,2015/03/29,2,6
accd,Hunky dory,2015/03/29,2,6
accd,next day,2015/03/29,1,NULL
accd,Space oddity,2015/03/29,1,NULL
accd,Station to station,2015/03/29,1,NULL
accd,Young Americans,2015/03/29,2,6
accd,Heroes,2015/03/30,2,1
accd,Hunky dory,2015/03/30,2,1
accd,Lets dance,2015/03/30,2,2
accd,Lodger,2015/03/30,2,1
accd,man who sold the world,2015/03/30,2,1
accd,Nothing has changed,2015/03/30,2,1
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/03/30,3,7
accd,Station to station,2015/03/30,2,1
accd,Aladdin sane,2015/03/31,1,NULL
accd,Outside,2015/03/31,2,2
accd,reality tour,2015/03/31,4,14
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/03/31,2,21
accd,Young Americans,2015/03/31,2,14
accd,Diamond dogs,2015/04/01,1,NULL
accd,Hunky dory,2015/04/01,2,14
accd,Low,2015/04/01,2,13
accd,Nothing has changed,2015/04/01,6,9.6667
accd,Heroes,2015/04/02,2,1
accd,Lets dance,2015/04/02,2,1
accd,Nothing has changed,2015/04/02,5,7
accd,Scary monsters,2015/04/02,2,3
accd,Space oddity,2015/04/02,2,1
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/04/03,2,4
accd,Nothing has changed,2015/04/03,2,21
accd,Scary monsters,2015/04/03,2,11
accd,Heroes,2015/04/04,2,2
accd,Lets dance,2015/04/04,1,NULL
accd,Nothing has changed,2015/04/04,2,10
accd,Station to station,2015/04/04,2,2
accd,Low,2015/04/05,2,13
accd,man who sold the world,2015/04/05,1,NULL
accd,Nothing has changed,2015/04/05,1,NULL
accd,Station to station,2015/04/05,2,61
accd,Aladdin sane,2015/04/06,3,7
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/04/06,2,16
accd,Low,2015/04/06,2,1
accd,man who sold the world,2015/04/06,3,9
accd,Nothing has changed,2015/04/06,5,19
accd,Space oddity,2015/04/06,2,9
accd,Station to station,2015/04/06,2,9
accd,Aladdin sane,2015/04/07,2,12
accd,Heathen,2015/04/07,1,NULL
accd,Heroes,2015/04/07,1,NULL
accd,Hunky dory,2015/04/07,2,21
accd,man who sold the world,2015/04/07,1,NULL
accd,Nothing has changed,2015/04/07,4,7
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/04/07,2,NULL
accd,Best of Bowie,2015/04/08,1,NULL
accd,Lets dance,2015/04/08,1,NULL
accd,next day,2015/04/08,2,9
accd,Nothing has changed,2015/04/08,3,5
accd,Station to station,2015/04/08,2,4
accd,Lets dance,2015/04/09,4,11.5
accd,Nothing has changed,2015/04/09,4,26.5
accd,Pinups,2015/04/09,2,1
accd,Best of Bowie,2015/04/10,1,NULL
accd,Heroes,2015/04/10,1,NULL
accd,Nothing has changed,2015/04/10,1,NULL
accd,Aladdin sane,2015/04/11,1,NULL
accd,Best of Bowie,2015/04/11,4,19.5
accd,Diamond dogs,2015/04/11,1,NULL
accd,Heathen,2015/04/11,2,0
accd,Lodger,2015/04/11,2,36
accd,next day,2015/04/11,2,NULL
accd,Nothing has changed,2015/04/11,2,20
accd,Reality,2015/04/11,2,0
accd,Stage,2015/04/11,2,36
accd,VH1 storytellers,2015/04/11,1,NULL
accd,Hunky dory,2015/04/12,2,2
accd,Nothing has changed,2015/04/12,2,18
accd,Best of Bowie,2015/04/13,1,NULL
accd,Low,2015/04/13,1,NULL
accd,next day,2015/04/13,2,0
accd,Best of Bowie,2015/04/14,2,2
accd,Nothing has changed,2015/04/14,1,NULL
accd,Scary monsters,2015/04/14,2,20
accd,Heroes,2015/04/15,4,10.5
accd,Lets dance,2015/04/15,2,14
accd,Nothing has changed,2015/04/15,2,2
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/04/15,2,0
accd,Heathen,2015/04/16,3,14
accd,Lodger,2015/04/16,2,14
accd,Nothing has changed,2015/04/16,3,15
accd,Reality,2015/04/16,2,14
accd,reality tour,2015/04/16,2,1
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/04/16,2,18
accd,Scary monsters,2015/04/16,2,9
accd,Space oddity,2015/04/16,2,14
accd,Young Americans,2015/04/16,3,14
accd,Heathen,2015/04/17,2,1
accd,next day,2015/04/17,1,NULL
accd,Nothing has changed,2015/04/17,4,14
accd,Station to station,2015/04/17,2,0
accd,Nothing has changed,2015/04/18,4,4.5
accd,Hunky dory,2015/04/19,2,62
accd,Outside,2015/04/19,2,62
accd,Aladdin sane,2015/04/20,2,9
accd,Heroes,2015/04/20,2,20
accd,man who sold the world,2015/04/20,2,4
accd,Nothing has changed,2015/04/20,7,14
accd,Space oddity,2015/04/20,2,22
accd,Nothing has changed,2015/04/21,1,NULL
accd,Space oddity,2015/04/21,2,4
accd,Low,2015/04/22,1,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/04/23,1,NULL
accd,next day,2015/04/23,1,NULL
accd,Nothing has changed,2015/04/23,1,NULL
accd,Best of Bowie,2015/04/24,2,16
accd,Lodger,2015/04/24,2,3
accd,Low,2015/04/24,2,4
accd,Aladdin sane,2015/04/25,4,13.5
accd,Diamond dogs,2015/04/25,2,62
accd,Hunky dory,2015/04/25,4,14
accd,next day,2015/04/25,1,NULL
accd,Nothing has changed,2015/04/25,3,3
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/04/25,2,7
accd,Scary monsters,2015/04/25,1,NULL
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2015/04/26,2,9
accd,Heathen,2015/04/27,2,1
accd,Heroes,2015/04/27,2,17
accd,Lets dance,2015/04/27,2,17
accd,man who sold the world,2015/04/27,2,17
accd,next day,2015/04/27,2,1
accd,Nothing has changed,2015/04/27,1,NULL
accd,Outside,2015/04/27,2,17
accd,Reality,2015/04/27,2,17
accd,reality tour,2015/04/27,2,14
accd,Scary monsters,2015/04/27,1,NULL
accd,Station to station,2015/04/27,3,17
accd,Young Americans,2015/04/27,2,17
accd,Hunky dory,2015/04/28,2,7
accd,man who sold the world,2015/04/28,3,7
accd,Nothing has changed,2015/04/28,1,NULL
accd,reality tour,2015/04/28,3,21
accd,Space oddity,2015/04/28,2,7
accd,Station to station,2015/04/28,1,NULL
accd,Heroes,2015/04/29,1,NULL
accd,Low,2015/04/29,1,NULL
accd,man who sold the world,2015/04/29,1,NULL
accd,next day,2015/04/29,1,NULL
accd,Nothing has changed,2015/04/29,2,10
accd,Pinups,2015/04/29,2,20
accd,Young Americans,2015/04/29,1,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/04/30,3,12
accd,Low,2015/04/30,2,4
accd,next day,2015/04/30,1,NULL
accd,Nothing has changed,2015/04/30,1,NULL
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2015/05/01,2,13
