itemType,title,date,checkOutTimes,checkOutDuration
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2011/05,2,3
accd,ChangesBowie,2011/05,14,10.4286
accd,David live,2011/05,10,14
accd,Diamond dogs,2011/05,18,11.3077
accd,Earthling,2011/05,16,28
accd,Heroes,2011/05,19,7.5455
accd,Hunky dory,2011/05,18,7.1538
accd,Lets dance,2011/05,20,17.6667
accd,Live Santa Monica 72,2011/05,21,27.1818
accd,Lodger,2011/05,15,16.1
accd,Low,2011/05,38,15.963
accd,man who sold the world,2011/05,12,12.1429
accd,Outside,2011/05,3,13
accd,Pinups,2011/05,12,7.6
accd,reality tour,2011/05,12,28.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2011/05,29,19.5263
accd,Scary monsters,2011/05,10,18
accd,Sound vision,2011/05,14,14.7
accd,Space oddity,2011/05,17,11.1
accd,Stage,2011/05,7,5.5
accd,Station to station,2011/05,8,29.8
accd,Tonight,2011/05,9,7.2
accd,VH1 storytellers,2011/05,18,12.1
accd,Young Americans,2011/05,19,18.2727
accd,Aladdin sane,2011/06,26,10.2353
accd,Best of Bowie,2011/06,43,14.3571
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2011/06,19,12.5
accd,ChangesBowie,2011/06,12,11.5
accd,David live,2011/06,9,17.5
accd,Diamond dogs,2011/06,22,18.6429
accd,Earthling,2011/06,9,15
accd,Heroes,2011/06,27,17.0556
accd,Hunky dory,2011/06,21,11.2143
accd,Lets dance,2011/06,9,16
accd,Live Santa Monica 72,2011/06,24,14.3333
accd,Lodger,2011/06,4,28.3333
accd,Low,2011/06,20,12.5385
accd,man who sold the world,2011/06,20,9.3571
accd,Outside,2011/06,18,17.3636
accd,Pinups,2011/06,23,11.5714
accd,reality tour,2011/06,9,19.6
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2011/06,36,12.5714
accd,Scary monsters,2011/06,13,17.1111
accd,Sound vision,2011/06,12,23.2222
accd,Space oddity,2011/06,26,18.875
accd,Stage,2011/06,24,10
accd,Station to station,2011/06,14,22.2222
accd,Tonight,2011/06,17,15
accd,VH1 storytellers,2011/06,15,14.4444
accd,Young Americans,2011/06,26,11.6
accd,Aladdin sane,2011/07,37,12.08
accd,Best of Bowie,2011/07,58,11.3143
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2011/07,10,13.25
accd,ChangesBowie,2011/07,14,17.75
accd,David live,2011/07,10,15.6
accd,Diamond dogs,2011/07,18,13.1667
accd,Earthling,2011/07,5,15
accd,Heroes,2011/07,21,13.6923
accd,Hunky dory,2011/07,24,13.1176
accd,Lets dance,2011/07,18,14.8462
accd,Live Santa Monica 72,2011/07,23,19.5833
accd,Lodger,2011/07,7,16.4
accd,Low,2011/07,19,22.25
accd,man who sold the world,2011/07,11,28.5
accd,Outside,2011/07,16,8.8889
accd,Pinups,2011/07,33,12.4286
accd,reality tour,2011/07,7,10.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2011/07,30,11.3158
accd,Scary monsters,2011/07,22,10.75
accd,Sound vision,2011/07,12,6.5
accd,Space oddity,2011/07,20,10.3846
accd,Stage,2011/07,13,10.8
accd,Station to station,2011/07,15,16.8889
accd,Tonight,2011/07,9,9.5
accd,VH1 storytellers,2011/07,20,9.4545
accd,Young Americans,2011/07,34,12.1739
accd,Aladdin sane,2011/08,11,14
accd,Best of Bowie,2011/08,33,10.6111
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2011/08,12,26
accd,ChangesBowie,2011/08,15,8.5
accd,David live,2011/08,2,24
accd,Diamond dogs,2011/08,6,9
accd,Earthling,2011/08,10,16
accd,Heroes,2011/08,13,21.2
accd,Hunky dory,2011/08,15,10.1111
accd,Lets dance,2011/08,11,11.4
accd,Live Santa Monica 72,2011/08,26,13.1818
accd,Lodger,2011/08,6,7.75
accd,Low,2011/08,15,7.2857
accd,man who sold the world,2011/08,3,16
accd,Outside,2011/08,12,11.3333
accd,Pinups,2011/08,15,15.5714
accd,reality tour,2011/08,10,8
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2011/08,34,7.5263
accd,Scary monsters,2011/08,9,17.2
accd,Sound vision,2011/08,11,18.1667
accd,Space oddity,2011/08,11,6.4
accd,Stage,2011/08,11,20.4
accd,Station to station,2011/08,8,9
accd,Tonight,2011/08,11,13.6
accd,VH1 storytellers,2011/08,14,12.8571
accd,Young Americans,2011/08,20,11.7
accd,Aladdin sane,2011/09,9,12
accd,Best of Bowie,2011/09,24,10.6667
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2011/09,12,20.3333
accd,ChangesBowie,2011/09,5,20.5
accd,David live,2011/09,6,11.5
accd,Diamond dogs,2011/09,7,16
accd,Earthling,2011/09,5,5.5
accd,Heroes,2011/09,8,8
accd,Hunky dory,2011/09,12,11.1667
accd,Lets dance,2011/09,20,5.5556
accd,Live Santa Monica 72,2011/09,17,12.8889
accd,Lodger,2011/09,8,6.25
accd,Low,2011/09,15,5.3333
accd,man who sold the world,2011/09,3,19
accd,Outside,2011/09,5,12
accd,Pinups,2011/09,11,17.4
accd,reality tour,2011/09,14,15.1667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2011/09,16,15.1667
accd,Scary monsters,2011/09,4,4
accd,Sound vision,2011/09,6,7.3333
accd,Space oddity,2011/09,9,12.6
accd,Stage,2011/09,9,12.25
accd,Station to station,2011/09,6,3.3333
accd,Tonight,2011/09,2,3
accd,VH1 storytellers,2011/09,1,NULL
accd,Young Americans,2011/09,16,16
accd,Aladdin sane,2011/10,9,23.5
accd,Best of Bowie,2011/10,29,12.0769
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2011/10,9,12.3333
accd,ChangesBowie,2011/10,9,7
accd,David live,2011/10,8,7.5
accd,Diamond dogs,2011/10,7,17.3333
accd,Earthling,2011/10,7,5.5
accd,Heroes,2011/10,13,15.1667
accd,Hunky dory,2011/10,8,13.75
accd,Lets dance,2011/10,19,7.625
accd,Live Santa Monica 72,2011/10,28,6.8182
accd,Lodger,2011/10,5,14
accd,Low,2011/10,13,10.6667
accd,man who sold the world,2011/10,7,13
accd,Outside,2011/10,12,7.6667
accd,Pinups,2011/10,11,12.25
accd,reality tour,2011/10,7,16
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2011/10,20,9.625
accd,Scary monsters,2011/10,9,17.6
accd,Sound vision,2011/10,7,11.6667
accd,Space oddity,2011/10,15,5
accd,Stage,2011/10,7,11.5
accd,Station to station,2011/10,4,20.5
accd,Tonight,2011/10,9,5.6667
accd,VH1 storytellers,2011/10,10,6
accd,Young Americans,2011/10,15,9.3333
accd,Aladdin sane,2011/11,11,4
accd,Best of Bowie,2011/11,27,10.3571
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2011/11,9,20.75
accd,ChangesBowie,2011/11,9,19
accd,David live,2011/11,7,23.6667
accd,Diamond dogs,2011/11,4,4
accd,Earthling,2011/11,5,3.5
accd,Heroes,2011/11,17,11.5
accd,Hunky dory,2011/11,10,13
accd,Lets dance,2011/11,23,7.2
accd,Live Santa Monica 72,2011/11,16,9.4286
accd,Lodger,2011/11,8,4
accd,Low,2011/11,18,9.5556
accd,man who sold the world,2011/11,22,8.8889
accd,Outside,2011/11,11,6.1667
accd,Pinups,2011/11,14,2.8333
accd,reality tour,2011/11,7,27.3333
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2011/11,17,4.5
accd,Scary monsters,2011/11,6,9
accd,Sound vision,2011/11,3,0
accd,Space oddity,2011/11,11,16
accd,Stage,2011/11,10,4.5
accd,Station to station,2011/11,5,7
accd,Tonight,2011/11,9,9
accd,VH1 storytellers,2011/11,12,10.6
accd,Young Americans,2011/11,17,4
accd,Aladdin sane,2011/12,11,9.8
accd,Best of Bowie,2011/12,17,6.8571
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2011/12,13,22.3333
accd,ChangesBowie,2011/12,5,10
accd,David live,2011/12,2,29
accd,Diamond dogs,2011/12,7,9.6667
accd,Earthling,2011/12,6,10
accd,Heroes,2011/12,17,12.75
accd,Hunky dory,2011/12,12,13
accd,Lets dance,2011/12,13,10.4
accd,Live Santa Monica 72,2011/12,21,17.2
accd,Lodger,2011/12,8,2.6667
accd,Low,2011/12,16,13.375
accd,man who sold the world,2011/12,20,6.25
accd,Outside,2011/12,3,14
accd,Pinups,2011/12,12,12
accd,reality tour,2011/12,7,11
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2011/12,19,11
accd,Scary monsters,2011/12,4,26
accd,Sound vision,2011/12,2,31
accd,Space oddity,2011/12,9,14.6667
accd,Stage,2011/12,11,10.3333
accd,Station to station,2011/12,10,12.25
accd,Tonight,2011/12,6,17
accd,VH1 storytellers,2011/12,17,5
accd,Young Americans,2011/12,11,12.25
accd,Aladdin sane,2012/01,20,6.7778
accd,Best of Bowie,2012/01,31,11
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2012/01,9,20
accd,ChangesBowie,2012/01,10,7.2
accd,David live,2012/01,7,7.3333
accd,Diamond dogs,2012/01,7,4.5
accd,Earthling,2012/01,3,9.5
accd,Heroes,2012/01,18,6.25
accd,Hunky dory,2012/01,7,5
accd,Lets dance,2012/01,19,15.8889
accd,Live Santa Monica 72,2012/01,14,14.5
accd,Lodger,2012/01,5,7
accd,Low,2012/01,8,4.5
accd,man who sold the world,2012/01,13,12.8333
accd,Outside,2012/01,5,8.5
accd,Pinups,2012/01,9,21.25
accd,reality tour,2012/01,8,6.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2012/01,25,3.5
accd,Scary monsters,2012/01,5,2
accd,Sound vision,2012/01,2,NULL
accd,Space oddity,2012/01,10,12.6
accd,Stage,2012/01,5,64
accd,Station to station,2012/01,6,9.3333
accd,Tonight,2012/01,4,6
accd,VH1 storytellers,2012/01,10,5.1667
accd,Young Americans,2012/01,13,14.8
accd,Aladdin sane,2012/02,8,7.3333
accd,Best of Bowie,2012/02,24,10.0909
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2012/02,9,6.75
accd,ChangesBowie,2012/02,8,5
accd,David live,2012/02,5,3.5
accd,Diamond dogs,2012/02,11,7
accd,Earthling,2012/02,7,9
accd,Heroes,2012/02,18,11
accd,Hunky dory,2012/02,6,8.6667
accd,Lets dance,2012/02,11,9.6
accd,Live Santa Monica 72,2012/02,29,8.6923
accd,Lodger,2012/02,6,5.3333
accd,Low,2012/02,14,7.6667
accd,man who sold the world,2012/02,14,12.3333
accd,Outside,2012/02,7,12.5
accd,Pinups,2012/02,8,12.75
accd,reality tour,2012/02,5,9.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2012/02,17,8
accd,Scary monsters,2012/02,5,17
accd,Space oddity,2012/02,8,3
accd,Stage,2012/02,6,7.6667
accd,Station to station,2012/02,7,7
accd,Tonight,2012/02,5,7.5
accd,VH1 storytellers,2012/02,10,11
accd,Young Americans,2012/02,14,7.75
accd,Aladdin sane,2012/03,13,6.8
accd,Best of Bowie,2012/03,32,9.9333
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2012/03,7,8.3333
accd,ChangesBowie,2012/03,9,11.6
accd,David live,2012/03,4,111
accd,Diamond dogs,2012/03,7,11.5
accd,Earthling,2012/03,8,6.25
accd,Heroes,2012/03,18,9.6
accd,Hunky dory,2012/03,17,11.6667
accd,Lets dance,2012/03,19,14
accd,Live Santa Monica 72,2012/03,23,12.1
accd,Lodger,2012/03,6,5.3333
accd,Low,2012/03,18,10.6
accd,man who sold the world,2012/03,22,11.7778
accd,Outside,2012/03,9,8
accd,Pinups,2012/03,9,10.5
accd,reality tour,2012/03,19,13.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2012/03,15,6.8333
accd,Scary monsters,2012/03,22,6.2222
accd,Space oddity,2012/03,12,10.1667
accd,Stage,2012/03,10,13.4
accd,Station to station,2012/03,7,11
accd,Tonight,2012/03,8,6.25
accd,VH1 storytellers,2012/03,11,5.25
accd,Young Americans,2012/03,17,17.875
accd,Aladdin sane,2012/04,19,9.9
accd,Best of Bowie,2012/04,26,12.5
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2012/04,10,11
accd,ChangesBowie,2012/04,5,5.3333
accd,David live,2012/04,2,18
accd,Diamond dogs,2012/04,9,9
accd,Earthling,2012/04,8,4.3333
accd,Heroes,2012/04,14,8.4286
accd,Hunky dory,2012/04,21,11.75
accd,Lets dance,2012/04,16,9.4286
accd,Live Santa Monica 72,2012/04,27,10.4615
accd,Lodger,2012/04,6,11.6667
accd,Low,2012/04,8,12.6667
accd,man who sold the world,2012/04,22,6.7
accd,Outside,2012/04,14,8.1429
accd,Pinups,2012/04,12,5.2
accd,reality tour,2012/04,8,30.75
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2012/04,17,11
accd,Scary monsters,2012/04,16,7.6
accd,Space oddity,2012/04,10,11.6
accd,Stage,2012/04,9,7.75
accd,Station to station,2012/04,14,12.8571
accd,Tonight,2012/04,7,10.5
accd,VH1 storytellers,2012/04,12,12.8333
accd,Young Americans,2012/04,10,11.6667
accd,Aladdin sane,2012/05,13,9.5
accd,Best of Bowie,2012/05,25,12.2
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2012/05,12,9
accd,ChangesBowie,2012/05,12,7.6
accd,David live,2012/05,2,NULL
accd,Diamond dogs,2012/05,7,12.3333
accd,Earthling,2012/05,9,4.25
accd,Heroes,2012/05,20,6.3636
accd,Hunky dory,2012/05,21,10.9
accd,Lets dance,2012/05,18,13.5556
accd,Live Santa Monica 72,2012/05,17,6.5714
accd,Lodger,2012/05,2,6.5
accd,Low,2012/05,19,7.75
accd,man who sold the world,2012/05,27,5.3077
accd,Outside,2012/05,8,7
accd,Pinups,2012/05,8,11.3333
accd,reality tour,2012/05,3,23
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2012/05,21,8.6
accd,Scary monsters,2012/05,13,11.6667
accd,Space oddity,2012/05,16,5.5714
accd,Stage,2012/05,5,10
accd,Station to station,2012/05,14,12.1429
accd,Tonight,2012/05,6,1
accd,VH1 storytellers,2012/05,2,6
accd,Young Americans,2012/05,17,6.2222
accd,Aladdin sane,2012/06,17,5.125
accd,Best of Bowie,2012/06,19,8.8571
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2012/06,7,15.6667
accd,ChangesBowie,2012/06,7,7
accd,David live,2012/06,2,1
accd,Diamond dogs,2012/06,11,6.2
accd,Earthling,2012/06,5,1
accd,Heroes,2012/06,19,4.8
accd,Hunky dory,2012/06,30,6.6154
accd,Lets dance,2012/06,9,14.25
accd,Live Santa Monica 72,2012/06,12,13.75
accd,Lodger,2012/06,2,0
accd,Low,2012/06,20,9.1
accd,man who sold the world,2012/06,18,6.2222
accd,Outside,2012/06,5,15.3333
accd,Pinups,2012/06,10,11.4
accd,reality tour,2012/06,5,19.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2012/06,18,5.6667
accd,Scary monsters,2012/06,13,10.5
accd,Space oddity,2012/06,13,6.5714
accd,Stage,2012/06,5,17.3333
accd,Station to station,2012/06,20,8.8182
accd,Tonight,2012/06,9,4.8
accd,VH1 storytellers,2012/06,10,4.75
accd,Young Americans,2012/06,7,19
accd,Aladdin sane,2012/07,15,5.4286
accd,Best of Bowie,2012/07,31,14.0769
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2012/07,6,36.3333
accd,ChangesBowie,2012/07,10,30.75
accd,Diamond dogs,2012/07,9,12.5
accd,Earthling,2012/07,5,13
accd,Heroes,2012/07,16,10.1429
accd,Hunky dory,2012/07,18,15
accd,Lets dance,2012/07,22,6.9091
accd,Live Santa Monica 72,2012/07,8,22.3333
accd,Lodger,2012/07,11,11.2
accd,Low,2012/07,18,7.25
accd,man who sold the world,2012/07,17,5.7778
accd,Outside,2012/07,5,20
accd,Pinups,2012/07,17,8.8333
accd,reality tour,2012/07,8,6.75
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2012/07,22,10.1
accd,Scary monsters,2012/07,15,8.2857
accd,Space oddity,2012/07,14,7.8571
accd,Stage,2012/07,8,13
accd,Station to station,2012/07,24,5.9091
accd,Tonight,2012/07,11,6.5
accd,VH1 storytellers,2012/07,6,3
accd,Young Americans,2012/07,12,6.2
accd,Aladdin sane,2012/08,12,12
accd,Best of Bowie,2012/08,24,10.8182
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2012/08,8,10.6667
accd,ChangesBowie,2012/08,1,NULL
accd,Diamond dogs,2012/08,8,20.75
accd,Earthling,2012/08,6,72
accd,Heroes,2012/08,12,15
accd,Hunky dory,2012/08,20,13.2222
accd,Lets dance,2012/08,13,16.6667
accd,Live Santa Monica 72,2012/08,16,16
accd,Lodger,2012/08,10,10
accd,Low,2012/08,15,6.7143
accd,man who sold the world,2012/08,15,9.3333
accd,Outside,2012/08,12,14.5
accd,Pinups,2012/08,13,12.5
accd,reality tour,2012/08,10,9.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2012/08,10,10.75
accd,Scary monsters,2012/08,18,18
accd,Space oddity,2012/08,8,13.25
accd,Stage,2012/08,8,7.75
accd,Station to station,2012/08,17,13.8571
accd,Tonight,2012/08,4,33
accd,VH1 storytellers,2012/08,3,28
accd,Young Americans,2012/08,5,28
accd,Aladdin sane,2012/09,13,7.3333
accd,Best of Bowie,2012/09,18,17.25
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2012/09,7,1.5
accd,ChangesBowie,2012/09,4,4
accd,David live,2012/09,3,4.5
accd,Diamond dogs,2012/09,4,3
accd,Earthling,2012/09,9,5.25
accd,Heroes,2012/09,11,11.6
accd,Hunky dory,2012/09,23,9.5455
accd,Lets dance,2012/09,11,7.2
accd,Live Santa Monica 72,2012/09,15,20.5714
accd,Lodger,2012/09,9,5
accd,Low,2012/09,16,9.625
accd,man who sold the world,2012/09,16,7.5
accd,Outside,2012/09,5,19.3333
accd,Pinups,2012/09,7,8.6667
accd,reality tour,2012/09,6,21
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2012/09,17,7.3333
accd,Scary monsters,2012/09,15,9.1429
accd,Space oddity,2012/09,11,4
accd,Stage,2012/09,6,25
accd,Station to station,2012/09,16,23.5
accd,Tonight,2012/09,8,9
accd,VH1 storytellers,2012/09,6,8
accd,Young Americans,2012/09,8,6.75
accd,Aladdin sane,2012/10,8,5.5
accd,Best of Bowie,2012/10,22,10.4
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2012/10,10,5
accd,ChangesBowie,2012/10,4,9.5
accd,David live,2012/10,5,5.5
accd,Diamond dogs,2012/10,9,10.5
accd,Earthling,2012/10,6,18
accd,Heroes,2012/10,13,20.2
accd,Hunky dory,2012/10,14,20.4
accd,Lets dance,2012/10,18,11.625
accd,Live Santa Monica 72,2012/10,9,12.6667
accd,Lodger,2012/10,15,6.6
accd,Low,2012/10,22,7.4444
accd,man who sold the world,2012/10,12,8.25
accd,Outside,2012/10,6,11
accd,Pinups,2012/10,14,13.5
accd,reality tour,2012/10,9,23.75
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2012/10,15,4.2
accd,Scary monsters,2012/10,13,9
accd,Space oddity,2012/10,9,8.3333
accd,Stage,2012/10,9,13
accd,Station to station,2012/10,12,6.25
accd,Tonight,2012/10,6,13
accd,VH1 storytellers,2012/10,9,11.6667
accd,Young Americans,2012/10,12,19.5
accd,Aladdin sane,2012/11,12,7.8333
accd,Best of Bowie,2012/11,27,6.3077
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2012/11,11,11.8
accd,ChangesBowie,2012/11,11,9.4
accd,David live,2012/11,5,13.5
accd,Diamond dogs,2012/11,7,12
accd,Earthling,2012/11,6,9.3333
accd,Heroes,2012/11,10,7
accd,Hunky dory,2012/11,20,11.5556
accd,Lets dance,2012/11,18,17.5
accd,Live Santa Monica 72,2012/11,15,13.1429
accd,Lodger,2012/11,14,5.1429
accd,Low,2012/11,13,16.3333
accd,man who sold the world,2012/11,19,12
accd,Outside,2012/11,6,17.3333
accd,Pinups,2012/11,4,42
accd,reality tour,2012/11,10,21.25
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2012/11,15,15.4286
accd,Scary monsters,2012/11,15,14.8571
accd,Space oddity,2012/11,3,20
accd,Stage,2012/11,8,13
accd,Station to station,2012/11,13,9.8333
accd,Tonight,2012/11,3,49
accd,VH1 storytellers,2012/11,11,8.6
accd,Young Americans,2012/11,8,10
accd,Aladdin sane,2012/12,13,8.5
accd,Best of Bowie,2012/12,33,11.2143
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2012/12,6,9
accd,ChangesBowie,2012/12,1,NULL
accd,David live,2012/12,2,8
accd,Diamond dogs,2012/12,6,13.6667
accd,Earthling,2012/12,2,17
accd,Heroes,2012/12,9,14
accd,Hunky dory,2012/12,19,6.8571
accd,Lets dance,2012/12,14,6.5
accd,Live Santa Monica 72,2012/12,10,14.75
accd,Lodger,2012/12,15,4.1429
accd,Low,2012/12,10,10.5
accd,man who sold the world,2012/12,11,12.5
accd,Outside,2012/12,11,13.8
accd,Pinups,2012/12,7,6.5
accd,reality tour,2012/12,5,6
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2012/12,19,11.5
accd,Scary monsters,2012/12,14,6.8
accd,Space oddity,2012/12,6,22.3333
accd,Stage,2012/12,2,20
accd,Station to station,2012/12,11,6.6667
accd,VH1 storytellers,2012/12,7,23
accd,Young Americans,2012/12,9,9.6667
accd,Aladdin sane,2013/01,12,3.8
accd,Best of Bowie,2013/01,26,10.1818
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2013/01,5,17
accd,ChangesBowie,2013/01,2,3
accd,David live,2013/01,4,13
accd,Diamond dogs,2013/01,18,12.3333
accd,Earthling,2013/01,16,8.5714
accd,Heroes,2013/01,10,6.75
accd,Hunky dory,2013/01,13,11
accd,Lets dance,2013/01,13,9.2
accd,Live Santa Monica 72,2013/01,21,8.8889
accd,Lodger,2013/01,20,11.3
accd,Low,2013/01,11,14
accd,man who sold the world,2013/01,16,15.4286
accd,Outside,2013/01,14,13.4286
accd,Pinups,2013/01,14,15
accd,reality tour,2013/01,7,21
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2013/01,19,6
accd,Scary monsters,2013/01,17,10.875
accd,Space oddity,2013/01,5,12.5
accd,Stage,2013/01,12,7.1667
accd,Station to station,2013/01,17,14
accd,Tonight,2013/01,9,7
accd,VH1 storytellers,2013/01,9,10
accd,Young Americans,2013/01,9,7
accd,Aladdin sane,2013/02,12,12.3333
accd,Best of Bowie,2013/02,28,9.5385
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2013/02,7,10
accd,ChangesBowie,2013/02,6,16.5
accd,Diamond dogs,2013/02,21,9.7778
accd,Earthling,2013/02,8,5.3333
accd,Heroes,2013/02,7,10
accd,Hunky dory,2013/02,19,7.375
accd,Lets dance,2013/02,13,6.8
accd,Live Santa Monica 72,2013/02,15,8.6667
accd,Lodger,2013/02,11,4.75
accd,Low,2013/02,17,3.2857
accd,man who sold the world,2013/02,12,10.2
accd,Outside,2013/02,5,8
accd,Pinups,2013/02,12,3.5
accd,reality tour,2013/02,6,13
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2013/02,19,5.875
accd,Scary monsters,2013/02,15,5.4286
accd,Space oddity,2013/02,17,9.75
accd,Stage,2013/02,5,11
accd,Station to station,2013/02,19,9.875
accd,Tonight,2013/02,6,5
accd,VH1 storytellers,2013/02,5,16
accd,Young Americans,2013/02,12,5.6667
accd,Aladdin sane,2013/03,13,12.8333
accd,Best of Bowie,2013/03,19,11.25
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2013/03,11,8.4
accd,ChangesBowie,2013/03,8,7.75
accd,David live,2013/03,6,15
accd,Diamond dogs,2013/03,27,8.0833
accd,Earthling,2013/03,16,6.5
accd,Heroes,2013/03,7,11.6667
accd,Hunky dory,2013/03,22,7.9
accd,Lets dance,2013/03,18,4.4444
accd,Live Santa Monica 72,2013/03,17,13.125
accd,Lodger,2013/03,18,7.1111
accd,Low,2013/03,18,11
accd,man who sold the world,2013/03,13,8.6
accd,next day,2013/03,21,9.8
accd,Outside,2013/03,18,5.3333
accd,Pinups,2013/03,14,9.5
accd,reality tour,2013/03,12,9
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2013/03,27,8.3077
accd,Scary monsters,2013/03,19,9.2222
accd,Space oddity,2013/03,23,7.2
accd,Stage,2013/03,6,17
accd,Station to station,2013/03,24,6.3333
accd,Tonight,2013/03,9,5.5
accd,VH1 storytellers,2013/03,10,6
accd,Young Americans,2013/03,19,4
accd,Aladdin sane,2013/04,13,3.4
accd,Best of Bowie,2013/04,29,10.7692
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2013/04,10,4.75
accd,ChangesBowie,2013/04,5,9
accd,David live,2013/04,4,8
accd,Diamond dogs,2013/04,21,12.5556
accd,Earthling,2013/04,9,9.25
accd,Heroes,2013/04,19,9.7778
accd,Hunky dory,2013/04,25,13
accd,Lets dance,2013/04,24,11.6364
accd,Live Santa Monica 72,2013/04,16,11.4286
accd,Lodger,2013/04,17,8.1429
accd,Low,2013/04,10,6.25
accd,man who sold the world,2013/04,18,6.625
accd,next day,2013/04,169,10.3165
accd,Outside,2013/04,9,10.6667
accd,Pinups,2013/04,18,14.625
accd,reality tour,2013/04,11,8
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2013/04,19,11
accd,Scary monsters,2013/04,16,3.8571
accd,Space oddity,2013/04,17,12.5714
accd,Stage,2013/04,5,4.5
accd,Station to station,2013/04,21,10.1111
accd,Tonight,2013/04,8,9
accd,VH1 storytellers,2013/04,9,8
accd,Young Americans,2013/04,13,9.1667
accd,Aladdin sane,2013/05,12,16.25
accd,Best of Bowie,2013/05,24,8.4
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2013/05,4,10
accd,ChangesBowie,2013/05,3,5
accd,David live,2013/05,4,9
accd,Diamond dogs,2013/05,20,8.4444
accd,Earthling,2013/05,9,6.5
accd,Heroes,2013/05,16,6
accd,Hunky dory,2013/05,10,9
accd,Lets dance,2013/05,13,9.6667
accd,Live Santa Monica 72,2013/05,13,9.6667
accd,Lodger,2013/05,13,21.6
accd,Low,2013/05,13,10.8333
accd,man who sold the world,2013/05,14,14.3333
accd,next day,2013/05,202,11.1149
accd,Outside,2013/05,12,18.8333
accd,Pinups,2013/05,7,14.3333
accd,reality tour,2013/05,7,21.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2013/05,18,10.8333
accd,Scary monsters,2013/05,17,7.375
accd,Space oddity,2013/05,22,10.7778
accd,Stage,2013/05,6,14
accd,Station to station,2013/05,19,19.5556
accd,Tonight,2013/05,7,15
accd,VH1 storytellers,2013/05,6,9.3333
accd,Young Americans,2013/05,10,9
accd,Aladdin sane,2013/06,15,6.4286
accd,Best of Bowie,2013/06,28,21
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,2013/06,6,23
accd,ChangesBowie,2013/06,5,13.5
accd,David live,2013/06,2,6
accd,Diamond dogs,2013/06,11,31.5
accd,Earthling,2013/06,9,14
accd,Heroes,2013/06,24,13.2
accd,Hunky dory,2013/06,10,12.2
accd,Lets dance,2013/06,11,24.25
accd,Live Santa Monica 72,2013/06,6,17
accd,Lodger,2013/06,9,11
accd,Low,2013/06,14,14
accd,man who sold the world,2013/06,15,7
accd,next day,2013/06,219,11.5208
accd,Outside,2013/06,9,11.3333
accd,Pinups,2013/06,9,24.75
accd,reality tour,2013/06,6,10.3333
accd,rise and fall of Ziggy Stardust and the spiders from Mars,2013/06,18,11.875
