itemType,title,barcode,date,checkoutTimes,itemDuration
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138673,2007/11,20,15.9
accd,Scary monsters,10044912912,2007/11,11,10.8182
accd,Sound vision,10056585457,2007/11,19,10.6842
accd,Space oddity,10039936306,2007/11,27,10.5926
accd,Stage,10053712922,2007/11,15,9.1333
accd,Station to station,10046459235,2007/11,19,14.8421
accd,Tonight,10058574277,2007/11,14,7
accd,Young Americans,10053303284,2007/11,18,15.4444
accd,Aladdin sane,10044292018,2007/12,7,7
accd,Best of Bowie,10052765145,2007/12,28,16.5714
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2007/12,15,8.6667
accd,ChangesBowie,10042774702,2007/12,10,17.8
accd,David live,10053770540,2007/12,11,15.7273
accd,Diamond dogs,10043943256,2007/12,26,8.3077
accd,Earthling,10045826251,2007/12,8,6.625
accd,Heathen,10049050262,2007/12,9,13.3333
accd,Heroes,10055426398,2007/12,11,16.0909
accd,Hunky dory,10039134654,2007/12,34,12.1765
accd,Lets dance,10058570804,2007/12,19,13.5263
accd,Lodger,10040912056,2007/12,17,13.6471
accd,Low,10043448124,2007/12,30,13.7333
accd,man who sold the world,10044913464,2007/12,18,20.8889
accd,Outside,10044128337,2007/12,12,13.1667
accd,Reality,10046394234,2007/12,6,19.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138723,2007/12,24,15.8333
accd,Scary monsters,10045114278,2007/12,18,8.3333
accd,Sound vision,10056585481,2007/12,23,20.3913
accd,Space oddity,10039936280,2007/12,14,14.8571
accd,Stage,10053755426,2007/12,6,19.8333
accd,Station to station,10046459227,2007/12,22,13.3182
accd,Tonight,10058574244,2007/12,16,18.6875
accd,Young Americans,10055276231,2007/12,17,11.8824
accd,Aladdin sane,10049886814,2008/01,14,19.6429
accd,Best of Bowie,10045062592,2008/01,23,12.6087
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251988,2008/01,24,16.375
accd,ChangesBowie,10042774702,2008/01,13,20.7692
accd,David live,10053770524,2008/01,11,12.6364
accd,Diamond dogs,10044177672,2008/01,12,4.5833
accd,Earthling,10045826269,2008/01,5,22.8
accd,Heathen,10044136801,2008/01,3,17.3333
accd,Heroes,10055426380,2008/01,13,9.8462
accd,Hunky dory,10056557548,2008/01,25,12.04
accd,Lets dance,10058570796,2008/01,21,8.9524
accd,Lodger,10040912080,2008/01,14,7.5714
accd,Low,10043448124,2008/01,14,11.0714
accd,man who sold the world,10044913464,2008/01,17,20.4706
accd,Outside,10044128337,2008/01,15,17.1333
accd,Reality,10046394218,2008/01,5,38.2
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138673,2008/01,25,15.32
accd,Scary monsters,10044912938,2008/01,13,15.5385
accd,Sound vision,10056585416,2008/01,15,12.8667
accd,Space oddity,10039936322,2008/01,31,17.6129
accd,Stage,10053755400,2008/01,9,69.1111
accd,Station to station,10046459532,2008/01,15,16.6667
accd,Tonight,10058574251,2008/01,7,15.5714
accd,Young Americans,10053303276,2008/01,16,12
accd,Aladdin sane,10044292018,2008/02,22,12.6364
accd,Best of Bowie,10045062576,2008/02,27,14.7037
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251988,2008/02,19,11.1579
accd,ChangesBowie,10042774595,2008/02,2,12
accd,David live,10053770524,2008/02,12,8.8333
accd,Diamond dogs,10043943256,2008/02,9,13.2222
accd,Earthling,10045826269,2008/02,6,5.1667
accd,Heathen,10044136835,2008/02,7,11
accd,Heroes,10055426380,2008/02,17,17.4118
accd,Hunky dory,10040890468,2008/02,28,16.75
accd,Lets dance,10058570804,2008/02,32,12.2813
accd,Lodger,10040912056,2008/02,8,23.375
accd,Low,10053692363,2008/02,34,16.0588
accd,man who sold the world,10044913472,2008/02,16,9.1875
accd,Outside,10044128337,2008/02,14,7.9286
accd,Reality,10046393962,2008/02,6,9.6667
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138699,2008/02,20,17.9
accd,Scary monsters,10045114252,2008/02,19,10.1579
accd,Sound vision,10056585465,2008/02,15,21.6
accd,Space oddity,10039936322,2008/02,16,12.75
accd,Stage,10053755426,2008/02,9,14.4444
accd,Station to station,10046459524,2008/02,17,19.9412
accd,Tonight,10058574293,2008/02,14,14.1429
accd,Young Americans,10055276223,2008/02,13,12.6154
accd,Aladdin sane,10044292018,2008/03,15,9.1333
accd,Best of Bowie,10045062584,2008/03,9,15
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251988,2008/03,16,19.625
accd,ChangesBowie,10042774595,2008/03,14,18.6429
accd,David live,10053770524,2008/03,15,13.2667
accd,Diamond dogs,10043938744,2008/03,15,6.8667
accd,Earthling,10045826251,2008/03,2,9.5
accd,Heathen,10044136835,2008/03,11,14.8182
accd,Heroes,10055426406,2008/03,9,14.7778
accd,Hunky dory,10055127137,2008/03,36,11.75
accd,Lets dance,10058570812,2008/03,11,6.5455
accd,Lodger,10040931734,2008/03,17,9.0588
accd,Low,10053692371,2008/03,19,13
accd,man who sold the world,10044913373,2008/03,30,13.1667
accd,Outside,10044128337,2008/03,11,14.0909
accd,Reality,10046393962,2008/03,7,20.1429
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138673,2008/03,21,9.381
accd,Scary monsters,10044912938,2008/03,26,13.3846
accd,Sound vision,10056585457,2008/03,21,13.7619
accd,Space oddity,10039936280,2008/03,17,19.4706
accd,Stage,10053755426,2008/03,11,6.6364
accd,Station to station,10038370655,2008/03,22,13.5
accd,Tonight,10058574285,2008/03,22,8.7273
accd,Young Americans,10055276223,2008/03,22,11.2273
accd,Aladdin sane,10060961785,2008/04,20,24.5
accd,Best of Bowie,10045062683,2008/04,29,13.8966
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251988,2008/04,19,15.1053
accd,ChangesBowie,10042774702,2008/04,11,12.5455
accd,David live,10053770508,2008/04,12,26
accd,Diamond dogs,10043943256,2008/04,15,18.1333
accd,Earthling,10045826251,2008/04,4,18.25
accd,Heathen,10044136835,2008/04,7,15.2857
accd,Heroes,10037787339,2008/04,26,18.0385
accd,Hunky dory,10039134662,2008/04,27,14.7778
accd,Lets dance,10058570804,2008/04,23,12.6957
accd,Lodger,10040912056,2008/04,14,10.1429
accd,Low,10043448082,2008/04,35,11.9714
accd,man who sold the world,10044913373,2008/04,20,18.25
accd,Outside,10055551104,2008/04,12,29.5
accd,Reality,10046394259,2008/04,7,16.1429
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138640,2008/04,24,14.0417
accd,Scary monsters,10044912904,2008/04,12,23.5833
accd,Sound vision,10056585457,2008/04,14,15.9286
accd,Space oddity,10039936322,2008/04,14,23.5714
accd,Stage,10053755400,2008/04,4,21.5
accd,Station to station,10046459250,2008/04,19,16.0526
accd,Tonight,10058574293,2008/04,15,13.8667
accd,Young Americans,10055276223,2008/04,22,10.8636
accd,Aladdin sane,10060766135,2008/05,29,14
accd,Best of Bowie,10045062584,2008/05,28,17.25
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251988,2008/05,26,44.9615
accd,ChangesBowie,10049199192,2008/05,15,9.2667
accd,David live,10053770557,2008/05,8,26.75
accd,Diamond dogs,10043938744,2008/05,15,13.8
accd,Earthling,10045826251,2008/05,2,56
accd,Heathen,10049050262,2008/05,12,18.25
accd,Heroes,10037464434,2008/05,22,19.0909
accd,Hunky dory,10039134654,2008/05,26,14.3846
accd,Lets dance,10058570770,2008/05,24,10.5
accd,Lodger,10040912080,2008/05,11,19.1818
accd,Low,10043448132,2008/05,36,11.8611
accd,man who sold the world,10044913472,2008/05,18,13.3333
accd,Outside,10044128337,2008/05,11,16.4545
accd,Reality,10046394218,2008/05,7,21.2857
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10040890617,2008/05,38,10.0263
accd,Scary monsters,10045114278,2008/05,24,11.875
accd,Sound vision,10056585416,2008/05,20,17.05
accd,Space oddity,10039936314,2008/05,20,16.05
accd,Stage,10053755400,2008/05,6,13.8333
accd,Station to station,10053378062,2008/05,28,18.7857
accd,Tonight,10058574269,2008/05,18,25.5
accd,Young Americans,10053303292,2008/05,18,10.1667
accd,Aladdin sane,10060961793,2008/06,23,12.913
accd,Best of Bowie,10045062576,2008/06,28,11.7857
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2008/06,20,17.3
accd,ChangesBowie,10042774595,2008/06,8,8.125
accd,David live,10053770524,2008/06,9,18.8889
accd,Diamond dogs,10044177664,2008/06,32,18.7813
accd,Heathen,10044136512,2008/06,17,14.0588
accd,Heroes,10037464434,2008/06,31,10.3548
accd,Hunky dory,10056557514,2008/06,28,18.8929
accd,Lets dance,10058570820,2008/06,21,13.5238
accd,Lodger,10040912031,2008/06,15,8.5333
accd,Low,10043448124,2008/06,25,16.52
accd,man who sold the world,10037760302,2008/06,31,15.3226
accd,Outside,10055540487,2008/06,12,15.9167
accd,Reality,10046394259,2008/06,9,20.5556
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138723,2008/06,26,24
accd,Scary monsters,10045114260,2008/06,20,15.55
accd,Sound vision,10056585424,2008/06,14,12.7143
accd,Space oddity,10055308232,2008/06,17,19.2941
accd,Stage,10053755400,2008/06,3,23.6667
accd,Station to station,10046459300,2008/06,29,21.3448
accd,Tonight,10058574251,2008/06,12,18.8333
accd,Young Americans,10053303284,2008/06,25,12.56
accd,Aladdin sane,10060961785,2008/07,35,9.3714
accd,Best of Bowie,10045062584,2008/07,27,9.5556
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2008/07,22,11.4545
accd,ChangesBowie,10042774702,2008/07,14,12.5
accd,David live,10053770532,2008/07,11,9.3636
accd,Diamond dogs,10043943256,2008/07,17,15.3529
accd,Earthling,10045826251,2008/07,4,14.5
accd,Heathen,10044136710,2008/07,11,16.0909
accd,Heroes,10055426380,2008/07,31,13.4194
accd,Hunky dory,10055127129,2008/07,34,9.4412
accd,Lets dance,10058570770,2008/07,18,12
accd,Lodger,10040931734,2008/07,14,14.7143
accd,Low,10053692371,2008/07,26,11.4615
accd,man who sold the world,10044913399,2008/07,29,11.4483
accd,Outside,10044128337,2008/07,19,8.7368
accd,Reality,10046393962,2008/07,4,18.5
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138673,2008/07,20,10.65
accd,Scary monsters,10044912904,2008/07,27,15.3704
accd,Sound vision,10061485958,2008/07,23,13.7391
accd,Space oddity,10039936306,2008/07,35,12.1429
accd,Stage,10053755350,2008/07,35,18.7429
accd,Station to station,10046459300,2008/07,26,19.0769
accd,Tonight,10058574277,2008/07,13,14.0769
accd,Young Americans,10053303292,2008/07,20,10.3
accd,Aladdin sane,10049886814,2008/08,33,11.0303
accd,Best of Bowie,10061981691,2008/08,37,16.4865
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2008/08,22,18.6364
accd,ChangesBowie,10042774595,2008/08,12,11.25
accd,David live,10053770557,2008/08,8,15.625
accd,Diamond dogs,10044177664,2008/08,26,11.5769
accd,Earthling,10045826251,2008/08,5,23
accd,Heathen,10044136835,2008/08,11,21.8182
accd,Heroes,10037464434,2008/08,29,11.5172
accd,Hunky dory,10056557548,2008/08,24,11.125
accd,Lets dance,10058570796,2008/08,25,13
accd,Lodger,10040931734,2008/08,13,11.5385
accd,Low,10043448082,2008/08,33,9.1515
accd,man who sold the world,10044913399,2008/08,24,15.2083
accd,Outside,10044128337,2008/08,5,12.4
accd,Reality,10046393962,2008/08,13,14.3077
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138699,2008/08,27,11.5556
accd,Scary monsters,10038121389,2008/08,14,10.5714
accd,Sound vision,10056585440,2008/08,16,13.875
accd,Space oddity,10039936314,2008/08,27,9.9259
accd,Stage,10061748470,2008/08,26,10
accd,Station to station,10038370655,2008/08,17,10.5294
accd,Tonight,10058574244,2008/08,15,13.7333
accd,Young Americans,10053303292,2008/08,19,13.9474
accd,Aladdin sane,10060766143,2008/09,20,16.25
accd,Best of Bowie,10045062584,2008/09,25,11.44
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10055553332,2008/09,16,14.1875
accd,ChangesBowie,10042774595,2008/09,7,12.4286
accd,David live,10053770557,2008/09,6,14.6667
accd,Diamond dogs,10061302872,2008/09,24,15.1667
accd,Heathen,10049050262,2008/09,5,28.6
accd,Heroes,10037787339,2008/09,32,15.3438
accd,Hunky dory,10040890468,2008/09,33,16.3636
accd,Lets dance,10058570820,2008/09,19,14.6316
accd,Lodger,10040912080,2008/09,23,13.6087
accd,Low,10043448124,2008/09,23,15
accd,man who sold the world,10044913464,2008/09,15,11.4667
accd,Outside,10044128337,2008/09,9,14.5556
accd,Reality,10046394218,2008/09,11,26.7273
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138723,2008/09,18,19
accd,Scary monsters,10044912920,2008/09,16,16.0625
accd,Sound vision,10056585408,2008/09,24,20.5833
accd,Space oddity,10039936280,2008/09,32,15.5625
accd,Stage,10061748447,2008/09,23,19.2609
accd,Station to station,10046459235,2008/09,21,18.7143
accd,Tonight,10058574269,2008/09,11,23.3636
accd,Young Americans,10055276231,2008/09,20,12.25
accd,Aladdin sane,10049886814,2008/10,18,10.2222
accd,Best of Bowie,10061981691,2008/10,25,16.44
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2008/10,17,23.5294
accd,ChangesBowie,10042774595,2008/10,9,14.2222
accd,David live,10053770557,2008/10,7,20.8571
accd,Diamond dogs,10061302872,2008/10,22,11.0455
accd,Earthling,10045826251,2008/10,3,20
accd,Heathen,10044136710,2008/10,8,14.5
accd,Heroes,10060653226,2008/10,23,22
accd,Hunky dory,10040890468,2008/10,29,16.8966
accd,Lets dance,10058570796,2008/10,16,16.8125
accd,Lodger,10040912031,2008/10,15,10
accd,Low,10043448132,2008/10,16,13
accd,man who sold the world,10044913456,2008/10,19,14.2632
accd,Outside,10044128337,2008/10,24,11.1667
accd,Reality,10046394259,2008/10,13,7.6154
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138665,2008/10,16,16.6875
accd,Scary monsters,10044912938,2008/10,23,10.6522
accd,Sound vision,10061485958,2008/10,16,12.8125
accd,Space oddity,10039936322,2008/10,22,11.1364
accd,Stage,10053712922,2008/10,28,13.75
accd,Station to station,10046459243,2008/10,24,10.7083
accd,Tonight,10058574269,2008/10,14,11
accd,Young Americans,10055276215,2008/10,18,14.7778
accd,Aladdin sane,10044292000,2008/11,23,13.913
accd,Best of Bowie,10064541740,2008/11,26,17.8846
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2008/11,14,16.4286
accd,ChangesBowie,10064494577,2008/11,21,15.8571
accd,David live,10053770508,2008/11,9,14.5556
accd,Diamond dogs,10061302856,2008/11,24,11.25
accd,Earthling,10045826251,2008/11,3,23.6667
accd,Heathen,10044136801,2008/11,12,10.75
accd,Heroes,10037464442,2008/11,20,9.9
accd,Hunky dory,10056557514,2008/11,22,9.3182
accd,Lets dance,10058570788,2008/11,24,9.2083
accd,Live Santa Monica 72,10063849276,2008/11,51,14.6471
accd,Lodger,10040912080,2008/11,19,12.0526
accd,Low,10043448124,2008/11,15,8.0667
accd,man who sold the world,10037760310,2008/11,14,9.6429
accd,Outside,10055540503,2008/11,17,13.4118
accd,Reality,10046394218,2008/11,7,9
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138723,2008/11,40,16.05
accd,Scary monsters,10038121389,2008/11,19,15.3684
accd,Sound vision,10056585473,2008/11,16,25.125
accd,Space oddity,10039936280,2008/11,26,9.5
accd,Stage,10053755350,2008/11,20,14.6
accd,Station to station,10046459235,2008/11,36,17.4167
accd,Tonight,10058574277,2008/11,12,22.4167
accd,Young Americans,10053303284,2008/11,15,16.6
accd,Aladdin sane,10060961777,2008/12,25,10.16
accd,Best of Bowie,10061981709,2008/12,28,13.1429
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2008/12,19,17.5789
accd,ChangesBowie,10064494635,2008/12,13,11
accd,David live,10053770557,2008/12,10,22.5
accd,Diamond dogs,10061302880,2008/12,30,22.3
accd,Earthling,10045826251,2008/12,3,15.6667
accd,Heathen,10044136801,2008/12,12,13.5
accd,Heroes,10037464442,2008/12,32,9.7813
accd,Hunky dory,10056557548,2008/12,38,10.6579
accd,Lets dance,10058570770,2008/12,24,14.9167
accd,Live Santa Monica 72,10063849383,2008/12,52,16.4615
accd,Lodger,10040912031,2008/12,16,10.4375
accd,Low,10043448140,2008/12,24,16.625
accd,man who sold the world,10044913464,2008/12,16,16
accd,Outside,10055551104,2008/12,16,13.5
accd,Reality,10046394218,2008/12,11,18.1818
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585580,2008/12,34,19.6176
accd,Scary monsters,10038121389,2008/12,22,13.5909
accd,Sound vision,10061485958,2008/12,18,10.6667
accd,Space oddity,10055308257,2008/12,33,9.0606
accd,Stage,10061714126,2008/12,18,13.6667
accd,Station to station,10046459508,2008/12,27,14.8889
accd,Tonight,10058574277,2008/12,15,14.1333
accd,Young Americans,10053303284,2008/12,12,9.8333
accd,Aladdin sane,10060961785,2009/01,31,11.5484
accd,Best of Bowie,10064541716,2009/01,38,22.7632
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2009/01,21,11.0952
accd,ChangesBowie,10064494627,2009/01,29,16.7586
accd,David live,10053770508,2009/01,12,7.6667
accd,Diamond dogs,10044177664,2009/01,23,10.6522
accd,Earthling,10045826251,2009/01,4,59.75
accd,Heathen,10049050262,2009/01,14,13.3571
accd,Heroes,10060653192,2009/01,38,11.5526
accd,Hunky dory,10040890773,2009/01,32,11.75
accd,Lets dance,10058570796,2009/01,25,13.56
accd,Live Santa Monica 72,10063849235,2009/01,52,15.6731
accd,Lodger,10040912056,2009/01,21,9.9048
accd,Low,10043448140,2009/01,22,10.9091
accd,man who sold the world,10044913498,2009/01,31,13.2903
accd,Outside,10055540487,2009/01,19,10.8947
accd,Reality,10046394218,2009/01,18,13.5556
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585564,2009/01,56,13.6071
accd,Scary monsters,10044912904,2009/01,26,11.0385
accd,Sound vision,10056585416,2009/01,19,15.1053
accd,Space oddity,10055308232,2009/01,35,10.4
accd,Stage,10053755392,2009/01,25,14.4
accd,Station to station,10046459243,2009/01,37,17.0811
accd,Tonight,10058574293,2009/01,13,7.6923
accd,Young Americans,10055276215,2009/01,12,13.8333
accd,Aladdin sane,10060961777,2009/02,27,12.037
accd,Best of Bowie,10061981683,2009/02,28,16
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251988,2009/02,22,14.1364
accd,ChangesBowie,10042774595,2009/02,13,14.7692
accd,David live,10053770557,2009/02,9,15.3333
accd,Diamond dogs,10061302872,2009/02,20,12.25
accd,Heathen,10044136801,2009/02,10,19.1
accd,Heroes,10060653192,2009/02,24,12.2917
accd,Hunky dory,10040890773,2009/02,27,11.6667
accd,Lets dance,10058570796,2009/02,20,15.3
accd,Live Santa Monica 72,10063849250,2009/02,49,13.2653
accd,Lodger,10040931734,2009/02,12,15.5833
accd,Low,10043448082,2009/02,17,17.7647
accd,man who sold the world,10044913415,2009/02,23,11.6522
accd,Outside,10055540503,2009/02,9,23.8889
accd,Reality,10046394259,2009/02,4,24.25
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138699,2009/02,37,11.7838
accd,Scary monsters,10044912920,2009/02,18,14.3333
accd,Sound vision,10061485958,2009/02,25,14.2
accd,Space oddity,10039936322,2009/02,27,9
accd,Stage,10053755392,2009/02,16,13.3125
accd,Station to station,10046459227,2009/02,21,15.0952
accd,Tonight,10058574269,2009/02,17,25.1176
accd,Young Americans,10037759650,2009/02,10,18
accd,Aladdin sane,10060961793,2009/03,25,11.44
accd,Best of Bowie,10061981683,2009/03,37,12.7027
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251913,2009/03,20,16.5
accd,ChangesBowie,10064494601,2009/03,16,12.5
accd,David live,10053770508,2009/03,8,13.5
accd,Diamond dogs,10061302856,2009/03,25,9.84
accd,Earthling,10045826251,2009/03,1,12
accd,Heathen,10044136801,2009/03,6,5.5
accd,Heroes,10060653192,2009/03,13,14.4615
accd,Hunky dory,10040890773,2009/03,32,12.875
accd,Lets dance,10058570788,2009/03,17,9.9412
accd,Live Santa Monica 72,10063849326,2009/03,33,16.7273
accd,Lodger,10040931734,2009/03,13,6.7692
accd,Low,10053692371,2009/03,13,10.3846
accd,man who sold the world,10044913456,2009/03,24,9.2083
accd,Outside,10055540529,2009/03,11,18.5455
accd,Reality,10046393962,2009/03,13,7.1538
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10040890617,2009/03,40,16.775
accd,Scary monsters,10044912912,2009/03,15,10.0667
accd,Sound vision,10056585408,2009/03,24,21.0833
accd,Space oddity,10039936280,2009/03,28,11.2857
accd,Stage,10061714100,2009/03,20,26.2
accd,Station to station,10046459508,2009/03,24,13.3333
accd,Tonight,10058574251,2009/03,10,15.6
accd,Young Americans,10053303284,2009/03,7,15.2857
accd,Aladdin sane,10060766135,2009/04,26,12.0385
accd,Best of Bowie,10061981709,2009/04,33,17.0909
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10055553308,2009/04,8,4.375
accd,ChangesBowie,10064494601,2009/04,23,8.2174
accd,David live,10053770557,2009/04,3,19
accd,Diamond dogs,10061302880,2009/04,28,8.3571
accd,Earthling,10045826251,2009/04,2,11
accd,Heathen,10049050262,2009/04,15,11.2
accd,Heroes,10060653218,2009/04,30,10.7667
accd,Hunky dory,10040890468,2009/04,30,12.1333
accd,Lets dance,10058570812,2009/04,19,15.2632
accd,Live Santa Monica 72,10063849292,2009/04,28,25.2143
accd,Lodger,10040912056,2009/04,16,11.375
accd,Low,10043448124,2009/04,16,8.375
accd,man who sold the world,10044913399,2009/04,20,10.85
accd,Outside,10055540495,2009/04,16,10.75
accd,Pinups,10066735258,2009/04,26,9.1538
accd,Reality,10046394259,2009/04,13,6.3846
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10045138657,2009/04,44,9.4318
accd,Scary monsters,10044912912,2009/04,22,12.3182
accd,Sound vision,10056585408,2009/04,6,11.5
accd,Space oddity,10055308257,2009/04,19,7.7895
accd,Stage,10061714118,2009/04,20,13.95
accd,Station to station,10046459490,2009/04,35,22.6857
accd,Tonight,10058574251,2009/04,14,9.1429
accd,Young Americans,10055276231,2009/04,21,14.381
accd,Aladdin sane,10060961777,2009/05,24,12.875
accd,Best of Bowie,10061981691,2009/05,40,15.85
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251988,2009/05,17,13.3529
accd,ChangesBowie,10049199192,2009/05,20,13.15
accd,David live,10053770524,2009/05,10,19.7
accd,Diamond dogs,10044177664,2009/05,21,11.8095
accd,Earthling,10045826251,2009/05,1,32
accd,Heathen,10044136710,2009/05,11,11.4545
accd,Heroes,10055426406,2009/05,34,10.1471
accd,Hunky dory,10049926735,2009/05,34,10.6176
accd,Lets dance,10058570788,2009/05,26,6.0385
accd,Live Santa Monica 72,10063849359,2009/05,24,21.7917
accd,Lodger,10040912031,2009/05,14,13.9286
accd,Low,10043448082,2009/05,25,10.44
accd,man who sold the world,10044913456,2009/05,25,13
accd,Outside,10055551104,2009/05,7,12.8571
accd,Pinups,10066735258,2009/05,20,14.4
accd,Reality,10046394218,2009/05,14,18.1429
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10039139141,2009/05,46,14.413
accd,Scary monsters,10044912904,2009/05,23,12.5652
accd,Sound vision,10061485958,2009/05,17,19.2353
accd,Space oddity,10039936330,2009/05,28,10.25
accd,Stage,10061748470,2009/05,18,22
accd,Station to station,10046459300,2009/05,26,28.4615
accd,Tonight,10058574251,2009/05,8,19
accd,Young Americans,10055276215,2009/05,23,11.3043
accd,Aladdin sane,10044292000,2009/06,16,8.9375
accd,Best of Bowie,10052754503,2009/06,55,16.2
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251988,2009/06,15,11
accd,ChangesBowie,10064494635,2009/06,17,26.8235
accd,David live,10053770524,2009/06,1,2
accd,Diamond dogs,10061302856,2009/06,25,21.08
accd,Earthling,10045826251,2009/06,3,37
accd,Heathen,10049050262,2009/06,6,27.8333
accd,Heroes,10060653200,2009/06,28,12.3929
accd,Hunky dory,10055127129,2009/06,27,11.8889
accd,Lets dance,10058570812,2009/06,25,14.36
accd,Live Santa Monica 72,10063849268,2009/06,21,19.1429
accd,Lodger,10040912031,2009/06,7,15.8571
accd,Low,10043448082,2009/06,9,15.4444
accd,man who sold the world,10044913456,2009/06,14,11.7143
accd,Outside,10055551104,2009/06,14,21.6429
accd,Pinups,10066735274,2009/06,23,12.5217
accd,Reality,10046394259,2009/06,5,14.4
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585580,2009/06,50,9.26
accd,Scary monsters,10045114260,2009/06,15,14.7333
accd,Sound vision,10063739725,2009/06,13,11.5385
accd,Space oddity,10039936314,2009/06,20,14.65
accd,Stage,10061748488,2009/06,21,32.7619
accd,Station to station,10046459276,2009/06,17,21.7647
accd,Tonight,10058574293,2009/06,11,24.6364
accd,Young Americans,10055276231,2009/06,32,13.3125
accd,Aladdin sane,10049886970,2009/07,25,15.6
accd,Best of Bowie,10063185218,2009/07,44,10.9318
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10038251988,2009/07,19,16.8421
accd,ChangesBowie,10064494635,2009/07,10,13
accd,David live,10053770557,2009/07,3,17
accd,Diamond dogs,10043938744,2009/07,18,12.8333
accd,Heathen,10049050262,2009/07,6,23.1667
accd,Heroes,10060653200,2009/07,25,12.68
accd,Hunky dory,10055127137,2009/07,30,11.1
accd,Lets dance,10058570804,2009/07,14,19.9286
accd,Live Santa Monica 72,10063849359,2009/07,27,17.4074
accd,Lodger,10040931734,2009/07,11,24.0909
accd,Low,10043448124,2009/07,12,10.1667
accd,man who sold the world,10044913373,2009/07,16,11.4375
accd,Outside,10055551104,2009/07,9,15.2222
accd,Pinups,10066735274,2009/07,18,13.2222
accd,Reality,10046394218,2009/07,13,12.8462
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10063320146,2009/07,36,15.5
accd,Scary monsters,10044912904,2009/07,14,13
accd,Sound vision,10056585440,2009/07,17,11.8824
accd,Space oddity,10055308257,2009/07,18,10.6111
accd,Stage,10061748470,2009/07,10,35.2
accd,Station to station,10046459508,2009/07,16,14.1875
accd,Tonight,10058574285,2009/07,17,10.2941
accd,Young Americans,10066645739,2009/07,18,13.2778
accd,Aladdin sane,10049886970,2009/08,18,18.7222
accd,Best of Bowie,10064541740,2009/08,27,36.6667
accd,Bowie at the Beeb the best of the BBC radio sessions 68 72,10055553316,2009/08,15,9.4667
accd,ChangesBowie,10064494635,2009/08,14,15.7143
accd,David live,10053770557,2009/08,2,21.5
accd,Diamond dogs,10043937852,2009/08,18,15.3333
accd,Earthling,10045826251,2009/08,2,45.5
accd,Heathen,10044136801,2009/08,5,19.8
accd,Heroes,10055426380,2009/08,19,17.6842
accd,Hunky dory,10040890773,2009/08,25,21.16
accd,Lets dance,10058570804,2009/08,24,18.1667
accd,Live Santa Monica 72,10063849219,2009/08,16,12.125
accd,Lodger,10040912031,2009/08,4,10.75
accd,Low,10043448124,2009/08,8,19.125
accd,man who sold the world,10044913373,2009/08,12,21
accd,Outside,10055540503,2009/08,7,13.7143
accd,Pinups,10066735258,2009/08,13,15.0769
accd,Reality,10046393962,2009/08,3,31
accd,rise and fall of Ziggy Stardust and the spiders from Mars,10064585564,2009/08,38,17.0263
accd,Scary monsters,10044912920,2009/08,18,18.5556
accd,Sound vision,10063236300,2009/08,17,23
